"beaver_territory","x_upstream","x_downstream","y_upstream","y_downstream","date","time","site","season","DOC_input","DOC_out","delta_DOC","dam_persistence","n_dams","slope","water_volume","solar","dam_height","discharge","catchment_area_km","area_m6_revier","area_m2_revier","Cover_litter","plankton_abun","macrophy_abun","plankton_abun_z","cover_litter_z","macrophy_abun_z","water_res_time","DOC_input_z","dam_height_z","slope_z","discharge_z","water_volume_z","water_res_time_z","solar_z","dam_persistence_z","n_dams_z"
76,9.498,9.5,47.082,47.086,2022-03-14,16:30:00,"MUE01_6","winter",1.009,1.138,0.129,3,3,0.278478719782085,637.499999999997,3274.89759416653,0.8,3.01199349652778,0.4111157,14741.85,NA,NA,NA,NA,NA,NA,NA,211.653843454478,-0.888285777524746,-0.278509127797843,-0.639395940051546,-0.5910168405864,0.076662752508819,0.127767138782524,-0.964935077854736,-0.695160591537707,0.113648285064496
75,9.503,9.505,47.086,47.089,2022-07-20,12:30:00,"MUE02","summer",0.7592,0.8152,0.056,3,1,0.129993119915822,462.3,6363.69785317513,1,NA,0.23651261,9929.13,NA,NA,NA,NA,NA,NA,NA,NA,-1.0105681000721,0.106184417060244,-0.740602262757213,NA,-0.202098106632896,NA,0.585000698904964,-0.695160591537707,-0.648216144441937
75,9.503,9.505,47.086,47.089,2022-03-15,08:30:00,"MUE02","winter",0.9683,0.9145,-0.0538000000000001,3,1,0.129993119915822,462.3,3240.99471396354,1,NA,0.23651261,9929.13,NA,NA,NA,NA,NA,NA,NA,NA,-0.908209278436184,0.106184417060244,-0.740602262757213,NA,-0.202098106632896,NA,-0.98194727759428,-0.695160591537707,-0.648216144441937
74,9.506,9.508,47.108,47.111,2022-07-20,11:45:00,"MUE03","summer",1.586,0.835,-0.751,3,1,0.57686592449178,434.199999999999,5927.38774376535,0.4,74.0601903729167,16.11788526,10919.4,NA,NA,NA,NA,NA,NA,NA,5.86279886418957,-0.605832214234829,-1.04789621751402,-0.436018159591418,0.384196356716465,-0.246808038949577,-0.225848018135978,0.366063703427888,-0.695160591537707,-0.648216144441937
74,9.506,9.508,47.108,47.111,2022-03-15,10:30:00,"MUE03","winter",2.281,2.25,-0.0310000000000001,3,1,0.57686592449178,434.199999999999,2940.09636030736,0.4,156.328563054167,16.11788526,10919.4,NA,NA,NA,NA,NA,NA,NA,2.77748347145974,-0.26561518392895,-1.04789621751402,-0.436018159591418,1.51341857890698,-0.246808038949577,-0.231149581617107,-1.13293571465479,-0.695160591537707,-0.648216144441937
144,7.498,7.499,47.147,47.147,2022-07-05,13:50:00,"MUE03_B","summer",3.61350577106014,4.07013403445724,0.456628263397103,3,1,1.84762392724475,162.4,6190.30984844185,1.2,43.356324296875,6.03218425,838.25,NA,NA,NA,NA,NA,NA,NA,3.74570498384489,0.386674249589794,0.49087796191833,0.430117981712929,-0.0372473494154545,-0.679269234809847,-0.229485865867398,0.497995956201612,-0.695160591537707,-0.648216144441937
144,7.498,7.499,47.147,47.147,2022-04-18,15:24:00,"MUE03_B","winter",0.955,1.093,0.138,3,1,1.84762392724475,162.4,4650.88832792985,1.2,70.8642015480324,6.03218425,838.25,NA,NA,NA,NA,NA,NA,NA,2.29170718716027,-0.914719906498153,0.49087796191833,0.430117981712929,0.340327960085903,-0.679269234809847,-0.231984301404558,-0.274473705181151,-0.695160591537707,-0.648216144441937
73,9.5,9.502,47.117,47.132,2022-07-20,10:15:00,"MUE05_1","summer",1.887,0.72,-1.167,3,9,0.205067557340491,1188.6,6732.01853289863,0.8,7.55849464930555,4.50382026,106782.93,NA,NA,NA,NA,NA,NA,NA,157.253534618722,-0.458486421253434,-0.278509127797843,-0.689432265479424,-0.528611204403182,0.953518400185772,0.0342899236604105,0.769821131096696,-0.695160591537707,2.3992415735838
73,9.5,9.502,47.117,47.132,2022-03-15,13:00:00,"MUE05_1","winter",1.985,1.67,-0.315,3,9,0.205067557340491,1188.6,3747.90984234623,0.8,26.0637746527778,4.50382026,106782.93,NA,NA,NA,NA,NA,NA,NA,45.6035250394295,-0.410513372375771,-0.278509127797843,-0.689432265479424,-0.274606260258453,0.953518400185772,-0.157560677690767,-0.727581236614588,-0.695160591537707,2.3992415735838
72,9.505,9.502,47.126,47.132,2022-07-20,09:30:00,"MUE05_14","summer",0.6084,0.667,0.0586,3,5,0.239773780826997,461.099999999999,6665.75637257348,0.45,NA,0.1525061,31283.8,NA,NA,NA,NA,NA,NA,NA,NA,-1.08438785283487,-0.951722831299495,-0.665776845309159,NA,-0.204007427585923,NA,0.736571298047828,-0.695160591537707,0.875512714570929
72,9.506,9.502,47.126,47.132,2022-03-15,15:30:00,"MUE05_14","winter",1.515,1.784,0.269,3,5,0.239773780826997,461.099999999999,3417.74299275104,0.45,NA,0.1525061,31283.8,NA,NA,NA,NA,NA,NA,NA,NA,-0.64058819862579,-0.951722831299495,-0.665776845309159,NA,-0.204007427585923,NA,-0.893256375690066,-0.695160591537707,0.875512714570929
71,9.502,9.497,47.133,47.14,2022-07-20,09:00:00,"MUE05_17","summer",0.6209,1.506,0.8851,3,4,0.103597774177038,1989.19999999999,6544.77969059603,0.8,7.7539322568287,4.81971041,42793.41,NA,NA,NA,NA,NA,NA,NA,256.540802023147,-1.07826884149843,-0.278509127797843,-0.75859307049327,-0.525928612268755,2.22735369601259,0.204897360505511,0.675866146588564,-0.695160591537707,0.494580499817712
71,9.502,9.497,47.133,47.14,2022-03-15,16:30:00,"MUE05_17","winter",2.159,1.984,-0.175,3,4,0.103597774177038,1989.19999999999,3776.38945445064,0.8,28.0034100210648,4.81971041,42793.41,NA,NA,NA,NA,NA,NA,NA,71.0342061378835,-0.325336734572572,-0.278509127797843,-0.75859307049327,-0.2479826710293,2.22735369601259,-0.113862594010412,-0.713290390328842,-0.695160591537707,0.494580499817712
9,8.723,8.722,47.554,47.553,2022-07-04,14:15:00,"MUH01","summer",3.743,5.438,1.695,5,1,0.585806451612892,23.6,6965.77545544311,0.5,10.5655791597222,4.34698114,93.88,NA,NA,NA,NA,NA,NA,NA,2.23366837191161,0.450064381980683,-0.855549445084973,-0.429924384344572,-0.487335723407296,-0.900114025043127,-0.232084030743133,0.887118523914588,-0.240511749375738,-0.648216144441937
9,8.724,8.718,47.554,47.551,2022-02-20,13:22:00,"MUH01","winter",2.715,2.326,-0.389,5,1,0.585806451612892,23.6,2496.63895018868,0.5,88.8514895050926,4.34698114,93.88,NA,NA,NA,NA,NA,NA,NA,0.265611754304325,-0.053163110327869,-0.855549445084973,-0.429924384344572,0.587222904231086,-0.900114025043127,-0.235465784555818,-1.35545916964594,-0.240511749375738,-0.648216144441937
8,8.684,8.695,47.539,47.543,2022-07-04,12:15:00,"NAB01","summer",5.222,5.511,0.289,5,6,0.576906786528511,1165.2,6532.3695484983,1.2,26.6394788001157,11.33818211,25410.65,NA,NA,NA,NA,NA,NA,NA,43.739594484669,1.17406580330787,0.49087796191833,-0.435990308429557,-0.266704099374584,0.916286641601776,-0.160763509460823,0.669638834487096,-0.240511749375738,1.25644492932415
8,8.688,8.686,47.54,47.539,2022-01-07,12:00:00,"NAB01","winter",2.433,2.169,-0.264,5,6,0.576906786528511,1165.2,1239.71943920183,1.2,174.796974195833,11.33818211,25410.65,NA,NA,NA,NA,NA,NA,NA,6.66601927957042,-0.19120800607788,0.49087796191833,-0.435990308429557,1.7669174581242,0.916286641601776,-0.224467827303133,-1.98617153536269,-0.240511749375738,1.25644492932415
61,8.682,8.679,47.626,47.625,2022-07-15,15:00:00,"NB01","summer",2.211,2.247,0.036,3,2,0.196545402257542,97.1999999999999,6535.82206623914,0.2,20.846014619213,11.61997202,2590.61,NA,NA,NA,NA,NA,NA,NA,4.66276176888097,-0.299881647412996,-1.4325897623721,-0.695240882464839,-0.346225649191641,-0.783009006590898,-0.227910067563884,0.6713712808474,-0.695160591537707,-0.267283929688721
61,8.679,8.679,47.625,47.625,2022-04-20,14:20:00,"NB01","winter",2.175,2.35,0.175,3,2,0.196545402257542,97.1999999999999,5345.80590989389,0.2,46.1302129960648,11.61997202,2590.61,NA,NA,NA,NA,NA,NA,NA,2.10707893345933,-0.317504400061933,-1.4325897623721,-0.695240882464839,0.000827267340909343,-0.783009006590898,-0.232301552084898,0.07423049446532,-0.695160591537707,-0.267283929688721
91,8.619,8.613,47.598,47.595,2022-07-25,15:30:00,"NB04","summer",4.892,4.696,-0.196000000000001,11,3,0.631156280149789,1292.6,5313.73872407619,0.6,44.7519741753472,30.93256455,41324.42,NA,NA,NA,NA,NA,NA,NA,28.8836419804707,1.01252390402594,-0.66320267265593,-0.399014387781365,-0.0180905482559789,1.11899288278132,-0.186290810643461,0.0581394317901286,1.12343477711017,0.113648285064496
91,8.619,8.613,47.598,47.595,2022-04-20,11:45:00,"NB04","winter",3.686,3.8,0.114,11,3,0.631156280149789,1292.6,4201.45653278641,0.6,118.861243409722,30.93256455,41324.42,NA,NA,NA,NA,NA,NA,NA,10.8748652034905,0.422161690286532,-0.66320267265593,-0.399014387781365,0.999139171529515,1.11899288278132,-0.217235677260862,-0.499995059782998,1.12343477711017,0.113648285064496
151,6.746,6.749,46.53,46.533,2022-07-26,11:00:00,"NI01","summer",3.835,6.193,2.358,3,6,0.456347621242367,380.5,6913.73474982807,0.5,0.534719299074074,4.19997704,6178.87,NA,NA,NA,NA,NA,NA,NA,711.588305600486,0.495100305416857,-0.855549445084973,-0.518162248321808,-0.625020103116734,-0.332250151597466,0.986815226286472,0.861004905448867,-0.695160591537707,1.25644492932415
151,6.746,6.749,46.529,46.533,2022-04-27,18:00:00,"NI01","winter",4.833,4.096,-0.737,3,6,0.456347621242367,380.5,6181.01924379793,0.5,25.2776395925926,4.19997704,6178.87,NA,NA,NA,NA,NA,NA,NA,15.0528295415487,0.983642170517961,-0.855549445084973,-0.518162248321808,-0.285396812577309,-0.332250151597466,-0.210056591708603,0.493334003560504,-0.695160591537707,1.25644492932415
NA,NA,8.62765,NA,47.60901,2021-07-12,NA,"Nider","summer",6.283,6.665,0.382,12,1,0.1145984,1980.3,6488.44771752598,0.7,NA,NA,NA,2829,20,29,2394,-0.0909563811856846,-0.668607926273822,3.21052326569324,NA,1.69344748554462,-0.470855900226886,-0.751095152257389,NA,2.21319289894433,NA,0.647599203725526,1.35075919819115,-0.648216144441937
NA,NA,8.62765,NA,47.60901,2021-07-12,NA,"Nider","winter",NA,NA,NA,12,1,0.1145984,1980.3,NA,0.7,NA,NA,NA,2829,NA,NA,NA,NA,NA,NA,NA,NA,-0.470855900226886,-0.751095152257389,NA,2.21319289894433,NA,NA,1.35075919819115,-0.648216144441937
57,7.9,7.898,47.223,47.223,2022-07-14,15:30:00,"PF02","summer",0.785,0.8779,0.0929,17,1,4.16206398348816,241.899999999999,6310.83525182869,0.6,9.18338357546296,1.56807182,2664.07,NA,NA,NA,NA,NA,NA,NA,26.3410537099126,-0.997938460673692,-0.66320267265593,2.00761753336011,-0.506307849855045,-0.55277672167191,-0.190659794493378,0.558474659598774,2.48738130359608,-0.648216144441937
57,7.899,7.898,47.223,47.223,2022-01-27,14:35:00,"PF02","winter",1.078,1.012,-0.0660000000000001,17,1,4.16206398348816,241.899999999999,859.774586014969,0.6,20.9620712048611,1.56807182,2664.07,NA,NA,NA,NA,NA,NA,NA,11.5398901967236,-0.854508834947616,-0.66320267265593,2.00761753336011,-0.344632647272748,-0.55277672167191,-0.216092950579995,-2.17682488675131,2.48738130359608,-0.648216144441937
133,6.821,6.821,46.782,46.783,2022-07-13,13:30:00,"PGL03","summer",2.307,1.625,-0.682,3,1,1.43872618947719,319.1,6804.88004204013,2.15,35.009135537037,14.5422563,1489.44,NA,NA,NA,NA,NA,NA,NA,9.11476376394431,-0.252887640349162,2.31817229999424,0.151417310136739,-0.151821525775409,-0.429943740360603,-0.220260097239762,0.806382465691819,-0.695160591537707,-0.648216144441937
133,6.821,6.821,46.782,46.783,2022-03-24,15:30:00,"PGL03","winter",1.483,1.483,0,3,1,1.43872618947719,319.1,3707.67102068778,2.15,128.927874141204,14.5422563,1489.44,NA,NA,NA,NA,NA,NA,NA,2.47502723616242,-0.656252867647068,2.31817229999424,0.151417310136739,1.13731454505511,-0.429943740360603,-0.231669298640355,-0.747772762149846,-0.695160591537707,-0.648216144441937
138,6.787,6.788,46.751,46.753,2022-07-13,15:30:00,"PL01","summer",1.757,2.018,0.261,18,1,1.67366836062487,816,6453.35667046422,2.05,NA,0.02602671,8293.48,NA,NA,NA,NA,NA,NA,NA,NA,-0.522124139152376,2.1258255275652,0.31155158047513,NA,0.360674244271363,NA,0.629990791162637,2.71470572467706,-0.648216144441937
138,6.787,6.788,46.751,46.753,2022-03-10,13:00:00,"PL01","winter",1.882,1.922,0.04,18,1,1.67366836062487,816,3185.51629748144,2.05,NA,0.02602671,8293.48,NA,NA,NA,NA,NA,NA,NA,NA,-0.460934025788009,2.1258255275652,0.31155158047513,NA,0.360674244271363,NA,-1.00978591244702,2.71470572467706,-0.648216144441937
121,7.594,7.585,46.299,46.304,2022-07-27,16:00:00,"PR01","summer",0.6977,1.449,0.7513,3,2,0.382136285802405,1421.59999999999,6351.44001879849,0.5,0.473606839583333,2.27331283,51420.01,NA,NA,NA,NA,NA,NA,NA,3001.64584035711,-1.04067363584737,-0.855549445084973,-0.568743963785933,-0.62585893759298,1.32424488523154,4.92187010740434,0.57884981362498,-0.695160591537707,-0.267283929688721
121,7.594,7.585,46.299,46.304,2022-03-02,14:00:00,"PR01","winter",0.6181,0.5763,-0.0418,3,2,0.382136285802405,1421.59999999999,2794.62947527257,0.5,16.2868129834491,2.27331283,51420.01,NA,NA,NA,NA,NA,NA,NA,87.2853394611115,-1.07963950003779,-0.855549445084973,-0.568743963785933,-0.408805613213773,1.32424488523154,-0.0859379237623072,-1.20592985818726,-0.695160591537707,-0.267283929688721
161,7.402,7.404,47.16,47.161,2022-07-05,11:00:00,"RÃœB01","summer",5.67569792833738,7.0455827185287,1.36988479019131,10,3,0.18140811590923,903.199999999999,7211.58660071949,1.5,79.2547841634259,12.94444868,1755.68,NA,NA,NA,NA,NA,NA,NA,11.3961574627163,1.39616042465301,1.06791827920546,-0.705558307780393,0.455497763956198,0.499418233524546,-0.216339929613468,1.01046463128393,0.896110356029185,0.113648285064496
161,7.402,7.404,47.16,47.162,2022-04-25,14:30:00,"RÃœB01","winter",5.269,5.603,0.334,10,3,0.18140811590923,903.199999999999,5749.41519815069,1.5,177.386889318519,12.94444868,1755.68,NA,NA,NA,NA,NA,NA,NA,5.09169535285215,1.19707328593287,1.06791827920546,-0.705558307780393,1.80246683894707,0.499418233524546,-0.227173021805136,0.276758474018947,0.896110356029185,0.113648285064496
162,7.41,7.41,47.147,47.147,2022-07-05,10:00:00,"RÃœB02","summer",5.425288880668,5.57258832047352,0.147299439805518,10,2,0.50601794340922,570.299999999999,6765.58076837168,1.8,62.0572206686343,9.91080197,918.97,NA,NA,NA,NA,NA,NA,NA,9.18990560413942,1.27357996053819,1.64495859649259,-0.484307445845065,0.219442640548156,-0.0302592208606046,-0.220130979407328,0.786662397978877,0.896110356029185,-0.267283929688721
162,7.41,7.41,47.146,47.147,2022-04-25,17:00:00,"RÃœB02","winter",6.172,6.105,-0.0669999999999993,10,2,0.50601794340922,570.299999999999,5727.76694173662,1.8,135.241151882292,9.91080197,918.97,NA,NA,NA,NA,NA,NA,NA,4.21691173184006,1.63911066487706,1.64495859649259,-0.484307445845065,1.22397109711454,-0.0302592208606046,-0.228676181226042,0.265895548511616,0.896110356029185,-0.267283929688721
66,9.649,9.648,47.403,47.404,2022-07-19,13:00:00,"RBK01","summer",0.6766,0.8146,0.138,3,2,0.422832140015903,215.1,7105.01402273399,0.9,2.01231234201389,0.68181877,1083.59,NA,NA,NA,NA,NA,NA,NA,106.891954846697,-1.05100252698327,-0.0861623553687996,-0.541006070293072,-0.604738543568857,-0.595418222956144,-0.0522474568616801,0.956987346386833,-0.695160591537707,-0.267283929688721
66,9.649,9.647,47.403,47.404,2022-03-07,15:00:00,"RBK01","winter",0.7144,0.7207,0.00629999999999997,3,2,0.422832140015903,215.1,3451.79185365484,0.9,8.23075204988426,0.68181877,1083.59,NA,NA,NA,NA,NA,NA,NA,26.1336994112251,-1.03249863670189,-0.0861623553687996,-0.541006070293072,-0.519383745891188,-0.595418222956144,-0.191016095823273,-0.876170923978257,-0.695160591537707,-0.267283929688721
68,9.576,9.577,47.336,47.337,2022-07-19,14:45:00,"RBK07","summer",6.509,6.508,-0.00100000000000033,3,1,0.00562335321036462,205.8,5881.68594158402,0.7,4.5822176875,1.3109391,1357.3,NA,NA,NA,NA,NA,NA,NA,44.9127505577505,1.80407921050739,-0.470855900226887,-0.825371471053222,-0.569463818538219,-0.610215460342092,-0.158747650268804,0.343130897055367,-0.695160591537707,-0.648216144441937
68,9.574,9.576,47.335,47.336,2022-03-16,11:00:00,"RBK07","winter",15.92,15.1,-0.82,3,1,0.00562335321036462,205.8,2978.63896766797,0.7,12.2293624375,1.3109391,1357.3,NA,NA,NA,NA,NA,NA,NA,16.8283507052614,6.41096046548383,-0.470855900226887,-0.825371471053222,-0.464498501897458,-0.610215460342092,-0.207005675687605,-1.11359533616849,-0.695160591537707,-0.648216144441937
67,9.565,9.572,47.354,47.357,2022-07-19,14:30:00,"RBK08","summer",10.13,55.5,45.37,3,9,0.766636863823939,1140.4,5527.02139636039,2.2,0.999467221643519,0.32586403,9582.27,NA,NA,NA,NA,NA,NA,NA,1141.00790431599,3.57663441444637,2.41434568620876,-0.306672156049617,-0.618640936192944,0.876827341905917,1.72469611457285,0.165163006193188,-0.695160591537707,2.3992415735838
67,9.565,9.571,47.354,47.357,2022-03-16,13:30:00,"RBK08","winter",9.911,24.31,14.399,3,9,0.766636863823939,1140.4,2983.06663211903,2.2,2.94182804861111,0.32586403,9582.27,NA,NA,NA,NA,NA,NA,NA,387.650121338126,3.469429335832,2.41434568620876,-0.306672156049617,-0.59197993710132,0.876827341905917,0.430185310305986,-1.11137356882689,-0.695160591537707,2.3992415735838
152,6.915,6.919,46.808,46.81,2022-07-13,11:45:00,"RDC01","summer",3.241,4.261,1.02,10,2,0.900576736589597,219.6,7198.90330991377,0.9,3.91285087766204,2.00041607,15816.41,NA,NA,NA,NA,NA,NA,NA,56.1227623709526,0.204324886709386,-0.0861623553687996,-0.215380057701451,-0.578651600571959,-0.588258269382299,-0.139485247017604,1.00410025530025,0.896110356029185,-0.267283929688721
152,6.915,6.919,46.808,46.81,2022-04-29,10:15:00,"RDC01","winter",4.559,5.181,0.622,10,2,0.900576736589597,219.6,6179.58754139341,0.9,10.6503633356481,2.00041607,15816.41,NA,NA,NA,NA,NA,NA,NA,20.6190148710674,0.849513442023269,-0.0861623553687996,-0.215380057701451,-0.486171969069811,-0.588258269382299,-0.200492096311566,0.492615586507809,0.896110356029185,-0.267283929688721
81,9.518,9.515,46.995,46.999,2022-07-21,12:30:00,"RH05","summer",2.145,5.044,2.899,3,5,0.41855564207492,586,6781.39578720091,0.3,30.9271029641204,6.51732121,7086.11,NA,NA,NA,NA,NA,NA,NA,18.9477818429951,-0.332190027269381,-1.24024298994306,-0.543920889178237,-0.207851829315053,-0.00527893839185307,-0.203363811796784,0.794598250555314,-0.695160591537707,0.875512714570929
81,9.518,9.512,46.995,47,2022-03-04,16:00:00,"RH05","winter",1.279,1.388,0.109,3,5,0.41855564207492,586,2937.5521671358,0.3,89.3114388037037,6.51732121,7086.11,NA,NA,NA,NA,NA,NA,NA,6.56130959090202,-0.756115132657714,-1.24024298994306,-0.543920889178237,0.593536204861025,-0.00527893839185307,-0.224647752202504,-1.13421237086074,-0.695160591537707,0.875512714570929
82,9.542,9.543,46.941,46.945,2022-07-21,11:30:00,"RH09","summer",1.63,0.7777,-0.8523,3,1,0.550130108978502,379.699999999999,6554.89399108976,1.2,157.856931723611,22.50633482,27186.1,NA,NA,NA,NA,NA,NA,NA,2.40534258365549,-0.584293294330572,0.49087796191833,-0.454241028173105,1.53439708873996,-0.333523032232818,-0.231789039270372,0.680941423355461,-0.695160591537707,-0.648216144441937
82,9.542,9.543,46.942,46.945,2022-03-10,09:05:00,"RH09","winter",1.645,0.9531,-0.6919,3,1,0.550130108978502,379.699999999999,3008.71935276227,1.2,247.986466998148,22.50633482,27186.1,NA,NA,NA,NA,NA,NA,NA,1.53113193875549,-0.576950480726848,0.49087796191833,-0.454241028173105,2.77152225349854,-0.333523032232818,-0.23329121413416,-1.09850123453457,-0.695160591537707,-0.648216144441937
83,9.546,9.548,46.905,46.909,2022-07-21,10:00:00,"RH11","summer",1.476,3.534,2.058,3,1,0.93075576481949,278.399999999999,6117.8588976082,2.2,66.6060147472222,10.69657932,17826.8,NA,NA,NA,NA,NA,NA,NA,4.17980269584602,-0.659679513995472,2.41434568620876,-0.194810329238025,0.281879749613289,-0.494701542684052,-0.228739946476917,0.461640636549646,-0.695160591537707,-0.648216144441937
83,9.548,9.548,46.908,46.909,2022-03-10,11:10:00,"RH11","winter",1.592,1.591,-0.00100000000000011,3,1,0.93075576481949,278.399999999999,3049.13758692504,2.2,106.099172190278,10.69657932,17826.8,NA,NA,NA,NA,NA,NA,NA,2.62396015211804,-0.60289508879334,2.41434568620876,-0.194810329238025,0.82396596762999,-0.494701542684052,-0.23141338402293,-1.0782196812099,-0.695160591537707,-0.648216144441937
16,8.327,8.329,47.512,47.515,2022-07-05,14:45:00,"RIB01","summer",1.389,2.263,0.874,5,7,1.65941524447702,1104.3,6893.17901751579,1.8,12.0376100791667,4.22784354,3124.92,NA,NA,NA,NA,NA,NA,NA,91.7374788465025,-0.702267832897071,1.64495859649259,0.301836796861633,-0.467130510008599,0.819388603235731,-0.078287717357444,0.850690199978555,-0.240511749375738,1.63737714407736
16,8.327,8.329,47.512,47.515,2022-02-25,09:25:00,"RIB01","winter",1.415,1.345,-0.0700000000000001,5,7,1.65941524447702,1104.3,2652.34803181156,1.8,55.4415130881944,4.22784354,3124.92,NA,NA,NA,NA,NA,NA,NA,19.9182875518443,-0.689540289317283,1.64495859649259,0.301836796861633,0.128634912476375,0.819388603235731,-0.201696171063398,-1.27732557208817,-0.240511749375738,1.63737714407736
NA,NA,7.7240517,NA,47.204455,2022-07-19,NA,"Riedgrabe","summer",5.6,6.685,1.085,12,1,0.6791129,2178.75,6548.47557967278,1.25,NA,NA,NA,1743,60,47,1656,0.11250332973841,0.758945277446766,2.05262561001542,NA,1.35910470612172,0.587051348132852,-0.366327627928525,NA,2.52894685155092,NA,0.677720714779008,1.35075919819115,-0.648216144441937
NA,NA,7.7240517,NA,47.204455,2022-07-19,NA,"Riedgrabe","winter",NA,NA,NA,12,1,0.6791129,2178.75,NA,1.25,NA,NA,NA,1743,NA,NA,NA,NA,NA,NA,NA,NA,0.587051348132852,-0.366327627928525,NA,2.52894685155092,NA,NA,1.35075919819115,-0.648216144441937
164,7.72,7.723,47.2,47.207,2022-07-25,11:00:00,"RIEGR02","summer",7.189,13.28,6.091,8,6,0.311613444548643,3288.4,6098.13976040795,0.8,26.7448591375,4.78417356,24443.35,NA,NA,NA,NA,NA,NA,NA,122.954470730011,2.13695342720955,-0.278509127797843,-0.61681163793398,-0.26525764048792,4.29451184782152,-0.0246468919979755,0.45174572795387,0.441461513867216,1.25644492932415
164,7.72,7.723,47.2,47.207,NA,NA,"RIEGR02","winter",NA,NA,NA,8,6,0.311613444548643,3288.4,NA,0.8,NA,4.78417356,24443.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.278509127797843,-0.61681163793398,NA,4.29451184782152,NA,NA,0.441461513867216,1.25644492932415
153,6.548,6.547,46.616,46.616,2022-07-29,11:10:00,"RM02_1","summer",1.907,1.952,0.0449999999999999,7,2,1.48639970129748,193.3,6454.98811356756,0.1,9.20685472418982,9.58400299,1144.01,NA,NA,NA,NA,NA,NA,NA,20.9952264688319,-0.448696003115136,-1.62493653480115,0.183911106344199,-0.505985683002111,-0.63010422026944,-0.199845643870242,0.630809436533519,0.214137092786231,-0.267283929688721
153,6.548,6.547,46.616,46.616,2022-04-28,09:45:00,"RM02_1","winter",1.523,1.47,-0.0529999999999999,7,2,1.48639970129748,193.3,5631.85772724454,0.1,47.4763111078704,9.58400299,1144.01,NA,NA,NA,NA,NA,NA,NA,4.07150419839497,-0.63667203137047,-1.62493653480115,0.183911106344199,0.0193039170126971,-0.63010422026944,-0.228926038103238,0.217769055894089,0.214137092786231,-0.267283929688721
154,6.542,6.541,46.618,46.619,2022-07-29,11:00:00,"RM02_2","summer",1.956,2.138,0.182,14,1,1.42561225209965,35,6249.78658748543,0.1,10.7871518668981,11.36597465,2351.56,NA,NA,NA,NA,NA,NA,NA,3.24460065380207,-0.424709478676304,-1.62493653480115,0.142478979555399,-0.484294398817792,-0.881975475989385,-0.23034692416395,0.527840917998602,1.80540804035312,-0.648216144441937
154,6.542,6.541,46.618,46.619,2022-04-28,09:20:00,"RM02_2","winter",1.512,1.489,-0.0229999999999999,14,1,1.42561225209965,35,5585.52541686419,0.1,55.6459175572917,11.36597465,2351.56,NA,NA,NA,NA,NA,NA,NA,0.628976958893073,-0.642056761346535,-1.62493653480115,0.142478979555399,0.131440584465463,-0.881975475989385,-0.234841406346867,0.194519865445792,1.80540804035312,-0.648216144441937
111,7.805,7.804,47.131,47.132,2022-07-08,12:10:00,"ROG02","summer",1.29414081632653,1.54416997084548,0.25002915451895,3,2,2.25216201117321,39.7,7611.65870932247,0.8,50.4032309178241,5.9573723,1345.33,NA,NA,NA,NA,NA,NA,NA,0.787647920124916,-0.748703386518119,-0.278509127797843,0.705847156162645,0.0594790509584626,-0.874497302256701,-0.234568758637799,1.21121768179244,-0.695160591537707,-0.267283929688721
111,7.805,7.805,47.131,47.132,2022-01-27,12:50:00,"ROG02","winter",1.115,1.131,0.016,3,2,2.25216201117321,39.7,1678.2836789517,0.8,92.8770889826389,5.9573723,1345.33,NA,NA,NA,NA,NA,NA,NA,0.427446644106395,-0.836396561391763,-0.278509127797843,0.705847156162645,0.642478602618322,-0.874497302256701,-0.235187700200563,-1.76610343493656,-0.695160591537707,-0.267283929688721
NA,NA,7.76657,NA,47.08732,2021-07-21,NA,"Rot","summer",2.268,2.287,0.0190000000000001,4,1,0.0575873,467.6,5921.81713800182,1.4,NA,NA,NA,334,10,0,589,-0.418752582118948,-1.02549622720397,0.37853780702323,NA,-0.271978955718845,0.875571506776417,-0.789953356619306,NA,-0.1936652724237,NA,0.363268417087848,-0.467836170456722,-0.648216144441937
NA,NA,7.76657,NA,47.08732,2021-07-21,NA,"Rot","winter",NA,NA,NA,4,1,0.0575873,467.6,NA,1.4,NA,NA,NA,334,NA,NA,NA,NA,NA,NA,NA,NA,0.875571506776417,-0.789953356619306,NA,-0.1936652724237,NA,NA,-0.467836170456722,-0.648216144441937
134,6.814,6.814,46.617,46.617,2022-07-14,11:30:00,"RU01","summer",2.045,2.042,-0.00300000000000011,3,1,3.32215085884996,13.4,6256.25742795704,0.35,2.40869932569444,6.30641278,1615.51,NA,NA,NA,NA,NA,NA,NA,5.56316841087531,-0.381142117960875,-1.14406960372854,1.43514101837536,-0.599297704325647,-0.916343253143843,-0.226362879557559,0.531087935064015,-0.695160591537707,-0.648216144441937
134,6.814,6.814,46.617,46.617,2022-03-10,18:00:00,"RU01","winter",1.441,1.502,0.0609999999999999,3,1,3.32215085884996,13.4,2816.23998284718,0.35,63.1371186886574,6.30641278,1615.51,NA,NA,NA,NA,NA,NA,NA,0.212236482727035,-0.676812745737495,-1.14406960372854,1.43514101837536,0.234265406602305,-0.916343253143843,-0.235557500427478,-1.1950858747519,-0.695160591537707,-0.648216144441937
